PERIODO,ESTACION,PRECIPITACION,MEDIA,MINIMA,MAXIMA,RADIACION,PM10,PM25,LLUVIA_BIN
2019-01-05,DOCTOR ARROYO (DGE),36.43451923,29.60571955,24.60571955,34.60571955,261.3752962,49.31713792,23.68288182,1
2019-01-06,DOCTOR ARROYO (DGE),45.46595912,31.06173432,26.06173432,36.06173432,255.9625316,39.24106171,19.38402475,1
2019-01-07,DOCTOR ARROYO (DGE),95.32583437,29.98888903,24.98888903,34.98888903,267.8686532,39.4248533,28.1167115,1
2019-01-08,DOCTOR ARROYO (DGE),68.2514298,26.42833788,21.42833788,31.42833788,230.3506953,51.60268857,22.88083231,1
2019-01-09,DOCTOR ARROYO (DGE),53.1568488,23.46821267,18.46821267,28.46821267,196.9343829,55.64776264,28.42243067,1
2019-01-10,DOCTOR ARROYO (DGE),36.80534487,16.35934308,11.35934308,21.35934308,191.6546148,52.8203621,24.23572504,1
2019-01-11,DOCTOR ARROYO (DGE),36.5034369,18.59775607,13.59775607,23.59775607,169.0829783,32.84820029,29.12961792,1
2019-01-12,DOCTOR ARROYO (DGE),35.24971864,14.78553673,9.785536726,19.78553673,153.6837699,48.76107637,19.40738258,1
2020-01-01,DOCTOR ARROYO (DGE),5.001816258,12.36921596,7.369215964,17.36921596,172.196798,39.95662174,25.63412343,1
2020-01-02,DOCTOR ARROYO (DGE),0.0,18.35352421,13.35352421,23.35352421,195.3352583,40.13340972,28.13438532,0
2020-01-03,DOCTOR ARROYO (DGE),0.0,20.02294198,15.02294198,25.02294198,253.6138983,54.76430167,24.23369723,0
2020-01-04,DOCTOR ARROYO (DGE),31.2280679,29.68363122,24.68363122,34.68363122,242.8197587,53.47397486,20.05998591,1
2020-01-05,DOCTOR ARROYO (DGE),27.79210874,28.53007812,23.53007812,33.53007812,266.0736757,53.32760479,27.79914224,1
2020-01-06,DOCTOR ARROYO (DGE),53.56463984,27.57851475,22.57851475,32.57851475,255.9229934,44.53592381,23.58879704,1
2020-01-07,DOCTOR ARROYO (DGE),80.40263051,26.60232526,21.60232526,31.60232526,257.9400445,59.53009498,23.50061263,1
2020-01-08,DOCTOR ARROYO (DGE),76.90623475,25.72091591,20.72091591,30.72091591,248.8517489,47.71527456,28.33532736,1
2020-01-09,DOCTOR ARROYO (DGE),41.46517004,21.27337598,16.27337598,26.27337598,224.4485902,55.33695248,32.46476311,1
2020-01-10,DOCTOR ARROYO (DGE),44.13463,20.95896352,15.95896352,25.95896352,185.1146426,63.28646412,29.08733563,1
2020-01-11,DOCTOR ARROYO (DGE),16.29812131,15.68587524,10.68587524,20.68587524,175.9301923,56.25584594,23.88364206,1
2020-01-12,DOCTOR ARROYO (DGE),5.391306615,16.73818917,11.73818917,21.73818917,168.5191866,58.26422324,23.87324257,1
2021-01-01,DOCTOR ARROYO (DGE),20.35893274,13.71512751,8.715127511,18.71512751,167.4865768,65.24517181,22.77526805,1
2021-01-02,DOCTOR ARROYO (DGE),14.01611459,19.78368116,14.78368116,24.78368116,192.6802544,31.86706528,24.90340848,1
2021-01-03,DOCTOR ARROYO (DGE),0.0,24.33443547,19.33443547,29.33443547,243.8267076,43.15012821,29.00590882,0
2021-01-04,DOCTOR ARROYO (DGE),21.48103234,28.1468254,23.1468254,33.1468254,252.4803487,30.57502309,24.22288784,1
2021-01-05,DOCTOR ARROYO (DGE),12.66438638,28.52299168,23.52299168,33.52299168,278.0013337,53.05150836,30.74045433,1
2021-01-06,DOCTOR ARROYO (DGE),55.12630881,27.40334812,22.40334812,32.40334812,232.1872949,51.48808762,23.93036767,1
2021-01-07,DOCTOR ARROYO (DGE),49.98683006,25.52694873,20.52694873,30.52694873,252.280122,48.05508515,28.32938912,1
2021-01-08,DOCTOR ARROYO (DGE),72.82946622,29.21613449,24.21613449,34.21613449,229.4659392,58.81058892,25.23649372,1
2021-01-09,DOCTOR ARROYO (DGE),75.06105301,21.12697027,16.12697027,26.12697027,236.0752056,52.95224758,21.60277508,1
2021-01-10,DOCTOR ARROYO (DGE),49.81963957,17.52088828,12.52088828,22.52088828,202.3376753,38.20223251,24.85324149,1
2021-01-11,DOCTOR ARROYO (DGE),35.92960879,15.13784338,10.13784338,20.13784338,196.9028485,57.74022774,24.96259602,1
2021-01-12,DOCTOR ARROYO (DGE),13.25033646,14.5913311,9.591331103,19.5913311,176.0494941,31.74342004,23.49236852,1
2011-01-01,EL CUCHILLO (DGE),5.045948473,13.04047031,8.040470308,18.04047031,184.7719039,36.30536225,33.82412942,1
2011-01-02,EL CUCHILLO (DGE),0.0,17.55266686,12.55266686,22.55266686,199.9591989,44.34650047,25.71702981,0
2011-01-03,EL CUCHILLO (DGE),3.989334716,23.92122647,18.92122647,28.92122647,231.8724615,48.28189536,24.26684113,1
2011-01-04,EL CUCHILLO (DGE),45.23662837,27.89977814,22.89977814,32.89977814,231.1726452,50.99988164,23.32428431,1
2011-01-05,EL CUCHILLO (DGE),27.96998649,26.46921291,21.46921291,31.46921291,257.1224217,68.11555773,27.8953815,1
2011-01-06,EL CUCHILLO (DGE),12.63257888,32.43344698,27.43344698,37.43344698,286.3444428,46.40714696,28.58631772,1
2011-01-07,EL CUCHILLO (DGE),51.75002799,27.9876918,22.9876918,32.9876918,285.7794656,47.2826996,15.65134169,1
2011-01-08,EL CUCHILLO (DGE),69.05045166,25.84282321,20.84282321,30.84282321,262.9755285,50.14336422,22.89208844,1
2011-01-09,EL CUCHILLO (DGE),80.31685833,22.24158047,17.24158047,27.24158047,208.7496598,61.54997561,25.96830882,1
2011-01-10,EL CUCHILLO (DGE),50.0438895,18.35581678,13.35581678,23.35581678,178.9399744,44.72346224,25.01791301,1
2011-01-11,EL CUCHILLO (DGE),27.08004457,17.61665354,12.61665354,22.61665354,179.9598176,58.54903923,25.04697677,1
2011-01-12,EL CUCHILLO (DGE),25.84432726,14.79505551,9.795055513,19.79505551,170.2013073,49.86716911,20.22780687,1
2012-01-01,EL CUCHILLO (DGE),2.962719651,14.9913873,9.991387301,19.9913873,169.1688504,61.06461771,18.74891987,1
2012-01-02,EL CUCHILLO (DGE),0.0,20.0554375,15.0554375,25.0554375,199.7328441,49.52141072,26.25501772,0
2012-01-03,EL CUCHILLO (DGE),0.0,18.96667491,13.96667491,23.96667491,214.7610717,66.16521655,21.70337933,0
2012-01-04,EL CUCHILLO (DGE),5.225484788,24.91675847,19.91675847,29.91675847,243.6947717,44.16877169,27.43370751,1
2012-01-05,EL CUCHILLO (DGE),32.95970118,30.47529846,25.47529846,35.47529846,247.5371527,46.59659517,23.87138684,1
2012-01-06,EL CUCHILLO (DGE),56.83470365,28.41355761,23.41355761,33.41355761,283.7348071,61.86415591,20.05563826,1
2012-01-07,EL CUCHILLO (DGE),57.27792273,27.86434021,22.86434021,32.86434021,302.7870633,45.70099895,33.38812721,1
2012-01-08,EL CUCHILLO (DGE),51.00052007,24.02069807,19.02069807,29.02069807,234.700932,41.54310689,23.66050633,1
2012-01-09,EL CUCHILLO (DGE),54.00934311,20.36131681,15.36131681,25.36131681,237.3770799,62.23793623,29.74648249,1
2012-01-10,EL CUCHILLO (DGE),57.85998433,18.18548613,13.18548613,23.18548613,187.5445396,40.46842495,26.81497852,1
2012-01-11,EL CUCHILLO (DGE),12.39554411,13.08395491,8.083954911,18.08395491,193.9924287,69.00649042,26.96647569,1
2012-01-12,EL CUCHILLO (DGE),26.59685728,13.50830337,8.508303365,18.50830337,149.9348872,56.12171619,27.84644662,1
2013-01-01,EL CUCHILLO (DGE),0.0,14.58704585,9.587045854,19.58704585,191.1318885,40.14266967,21.13109711,0
2013-01-02,EL CUCHILLO (DGE),0.0,18.16994593,13.16994593,23.16994593,178.6816048,43.15757819,21.47122219,0
2013-01-03,EL CUCHILLO (DGE),0.0,19.02525111,14.02525111,24.02525111,221.3080749,62.47303651,25.67745686,0
2013-01-04,EL CUCHILLO (DGE),33.11981717,28.66799637,23.66799637,33.66799637,256.6660257,50.74685843,25.11250194,1
2013-01-05,EL CUCHILLO (DGE),41.45699659,28.14486201,23.14486201,33.14486201,235.0634589,54.92004054,19.34465685,1
2013-01-06,EL CUCHILLO (DGE),35.56788158,30.0004479,25.0004479,35.0004479,268.5731268,35.87924394,25.82745782,1
2013-01-07,EL CUCHILLO (DGE),79.13311106,26.67152009,21.67152009,31.67152009,282.3885202,34.39829175,35.58662072,1
2013-01-08,EL CUCHILLO (DGE),63.83109354,26.29123399,21.29123399,31.29123399,216.6194964,49.37863934,26.14241089,1
2013-01-09,EL CUCHILLO (DGE),63.34858459,20.87383785,15.87383785,25.87383785,205.8015322,61.3052662,25.15403567,1
2013-01-10,EL CUCHILLO (DGE),73.11128565,16.94703529,11.94703529,21.94703529,188.4780796,58.15594245,16.88512519,1
2013-01-11,EL CUCHILLO (DGE),11.7980496,17.26676671,12.26676671,22.26676671,159.1197209,31.80948985,34.34263594,1
2013-01-12,EL CUCHILLO (DGE),0.0,14.3682388,9.368238797,19.3682388,171.0362779,21.89371683,23.66341488,0
2014-01-01,EL CUCHILLO (DGE),2.085182591,15.78041553,10.78041553,20.78041553,190.2515401,46.12508685,28.56252221,1
2014-01-02,EL CUCHILLO (DGE),0.0,15.17906517,10.17906517,20.17906517,175.5340744,35.37889545,30.04792984,0
2014-01-03,EL CUCHILLO (DGE),0.0,22.54807768,17.54807768,27.54807768,216.0111371,48.97351427,31.81803648,0
2014-01-04,EL CUCHILLO (DGE),3.423589492,27.22320312,22.22320312,32.22320312,245.5634503,48.47981094,36.49984562,1
2014-01-05,EL CUCHILLO (DGE),8.379873814,31.5064669,26.5064669,36.5064669,273.1473687,45.20475005,33.14659259,1
2014-01-06,EL CUCHILLO (DGE),22.27834831,28.95646669,23.95646669,33.95646669,251.8727669,54.12083465,19.43467949,1
2014-01-07,EL CUCHILLO (DGE),71.13697535,28.5553304,23.5553304,33.5553304,256.110961,53.88647246,23.65689188,1
2014-01-08,EL CUCHILLO (DGE),53.67047735,31.60274598,26.60274598,36.60274598,237.6924923,27.8239092,20.78950655,1
2014-01-09,EL CUCHILLO (DGE),45.63186583,23.65229123,18.65229123,28.65229123,224.8247899,53.98712802,23.14988767,1
2014-01-10,EL CUCHILLO (DGE),45.80974629,17.25813779,12.25813779,22.25813779,193.7821022,58.35333435,26.68037706,1
2014-01-11,EL CUCHILLO (DGE),37.50169244,16.07091459,11.07091459,21.07091459,189.9653664,52.88150042,26.79424036,1
2014-01-12,EL CUCHILLO (DGE),27.83209362,12.66990816,7.669908164,17.66990816,157.1638613,38.14078401,25.91457282,1
2015-01-01,EL CUCHILLO (DGE),0.0,15.99610496,10.99610496,20.99610496,175.0608334,61.346397,21.64041345,0
2015-01-02,EL CUCHILLO (DGE),0.0,20.24440667,15.24440667,25.24440667,215.7470347,43.19847634,25.90890616,0
2015-01-03,EL CUCHILLO (DGE),0.0,22.74730681,17.74730681,27.74730681,216.0613651,62.81383398,15.55148258,0
2015-01-04,EL CUCHILLO (DGE),3.683046478,26.89586147,21.89586147,31.89586147,251.8583722,63.52759031,30.99112697,1
2015-01-05,EL CUCHILLO (DGE),25.71687562,31.52794572,26.52794572,36.52794572,252.590644,59.30887383,34.05261239,1
2015-01-06,EL CUCHILLO (DGE),68.2241616,30.21154077,25.21154077,35.21154077,265.0233184,34.71408704,26.55269819,1
2015-01-07,EL CUCHILLO (DGE),47.91275773,27.3419339,22.3419339,32.3419339,245.4400832,45.39607667,24.86015293,1
2015-01-08,EL CUCHILLO (DGE),74.10421872,24.79898673,19.79898673,29.79898673,261.0392556,47.91794742,21.06138783,1
2015-01-09,EL CUCHILLO (DGE),68.03540016,25.92710567,20.92710567,30.92710567,225.0274085,46.37144373,17.36269322,1
2015-01-10,EL CUCHILLO (DGE),46.70881519,18.46985625,13.46985625,23.46985625,189.1862866,33.34615362,20.74717305,1
2015-01-11,EL CUCHILLO (DGE),51.81807691,17.93979878,12.93979878,22.93979878,163.3991423,56.72756787,19.10713608,1
2015-01-12,EL CUCHILLO (DGE),31.06474423,14.4904717,9.490471696,19.4904717,184.2446225,32.84906653,28.38818551,1
2016-01-01,EL CUCHILLO (DGE),0.0,16.77565491,11.77565491,21.77565491,190.4217468,50.65784689,21.9958518,0
2016-01-02,EL CUCHILLO (DGE),1.695442733,17.879691,12.879691,22.879691,181.9082257,40.79847769,17.61417792,1
2016-01-03,EL CUCHILLO (DGE),0.0,24.20538409,19.20538409,29.20538409,222.667447,44.70232294,29.02427969,0
2016-01-04,EL CUCHILLO (DGE),0.0,26.19070055,21.19070055,31.19070055,242.3055444,57.79130626,17.11385815,0
2016-01-05,EL CUCHILLO (DGE),17.24703381,25.65171191,20.65171191,30.65171191,259.4073194,62.11427504,22.47276395,1
2016-01-06,EL CUCHILLO (DGE),42.33974093,31.74344885,26.74344885,36.74344885,286.0282434,49.11428933,28.42357427,1
2016-01-07,EL CUCHILLO (DGE),48.48669804,31.6841519,26.6841519,36.6841519,295.5318646,55.21215791,14.57834189,1
2016-01-08,EL CUCHILLO (DGE),61.62654606,27.22565064,22.22565064,32.22565064,238.677755,62.72198554,27.94078632,1
2016-01-09,EL CUCHILLO (DGE),54.04388364,22.06452962,17.06452962,27.06452962,206.5925017,48.17415122,22.2270338,1
2016-01-10,EL CUCHILLO (DGE),67.621427,22.23202411,17.23202411,27.23202411,173.532175,30.76783714,23.77413789,1
2016-01-11,EL CUCHILLO (DGE),7.223764518,15.16421998,10.16421998,20.16421998,187.9327715,64.94141897,26.00697279,1
2016-01-12,EL CUCHILLO (DGE),7.102671627,10.04323017,5.043230167,15.04323017,170.3927772,50.71287261,28.19478407,1
2017-01-01,EL CUCHILLO (DGE),0.0,14.20169157,9.201691569,19.20169157,154.528696,27.08707193,19.45751455,0
2017-01-02,EL CUCHILLO (DGE),0.0,18.67342459,13.67342459,23.67342459,187.2279891,44.6176287,20.07793477,0
2017-01-03,EL CUCHILLO (DGE),0.0,25.0166215,20.0166215,30.0166215,204.9959422,45.8757993,17.72553917,0
2017-01-04,EL CUCHILLO (DGE),24.57895515,26.28685787,21.28685787,31.28685787,232.6045207,46.07770389,33.39089961,1
2017-01-05,EL CUCHILLO (DGE),28.90545852,28.56473616,23.56473616,33.56473616,249.1805479,31.0541885,24.19980663,1
2017-01-06,EL CUCHILLO (DGE),54.88227668,32.19916893,27.19916893,37.19916893,236.272552,38.74903673,22.09629455,1
2017-01-07,EL CUCHILLO (DGE),64.58880342,28.63813585,23.63813585,33.63813585,261.4759399,54.08096059,20.48353445,1
2017-01-08,EL CUCHILLO (DGE),84.01212163,26.86690488,21.86690488,31.86690488,240.202516,66.00907992,32.78208018,1
2017-01-09,EL CUCHILLO (DGE),78.63444648,15.96288646,10.96288646,20.96288646,243.6841764,57.94758522,35.03204319,1
2017-01-10,EL CUCHILLO (DGE),68.56196888,21.15668535,16.15668535,26.15668535,208.1798228,63.48693199,34.9706187,1
2017-01-11,EL CUCHILLO (DGE),33.24832108,11.92733568,6.927335682,16.92733568,172.0868163,53.89945599,25.37443792,1
2017-01-12,EL CUCHILLO (DGE),0.0,10.73786475,5.73786475,15.73786475,158.88256,58.07739556,32.90169885,0
2018-01-01,EL CUCHILLO (DGE),9.107498055,17.18665134,12.18665134,22.18665134,175.4864962,32.57917542,22.7238971,1
2018-01-02,EL CUCHILLO (DGE),0.0,17.00589503,12.00589503,22.00589503,195.820423,54.4141976,29.26507594,0
2018-01-03,EL CUCHILLO (DGE),0.0,18.19248119,13.19248119,23.19248119,212.7568342,50.43710397,31.11403961,0
2018-01-04,EL CUCHILLO (DGE),1.482882367,27.02508726,22.02508726,32.02508726,249.3513185,50.43900533,29.6526666,1
2018-01-05,EL CUCHILLO (DGE),20.08738205,27.77783033,22.77783033,32.77783033,263.1227578,43.59853495,27.54006146,1
2018-01-06,EL CUCHILLO (DGE),39.30211543,30.45260842,25.45260842,35.45260842,268.4974085,52.14925965,22.70129302,1
2018-01-07,EL CUCHILLO (DGE),59.55469173,29.12022177,24.12022177,34.12022177,266.3323878,49.95798085,33.52681178,1
2018-01-08,EL CUCHILLO (DGE),55.13894622,25.87159241,20.87159241,30.87159241,221.3955647,53.72081479,19.42376732,1
2018-01-09,EL CUCHILLO (DGE),60.46636231,21.25587135,16.25587135,26.25587135,224.2133669,44.47209082,22.02347151,1
2018-01-10,EL CUCHILLO (DGE),71.53784696,18.56913358,13.56913358,23.56913358,186.5842372,47.49166328,33.22677476,1
2018-01-11,EL CUCHILLO (DGE),26.47252683,13.69324352,8.693243523,18.69324352,166.4237876,44.50873519,22.02751139,1
2018-01-12,EL CUCHILLO (DGE),0.0,11.75159981,6.751599806,16.75159981,157.5601944,55.91571018,23.09381356,0
2019-01-01,EL CUCHILLO (DGE),0.0,17.61197282,12.61197282,22.61197282,196.1238371,47.17875057,21.84568245,0
2019-01-02,EL CUCHILLO (DGE),0.0,19.38555154,14.38555154,24.38555154,191.9293915,46.1350511,20.93167712,0
2019-01-03,EL CUCHILLO (DGE),0.0,22.64011638,17.64011638,27.64011638,200.268426,59.94868694,22.33077678,0
2019-01-04,EL CUCHILLO (DGE),7.755460836,23.32604408,18.32604408,28.32604408,244.8145109,46.71679057,24.74959701,1
2019-01-05,EL CUCHILLO (DGE),52.07563348,29.28359932,24.28359932,34.28359932,251.3813824,42.88680089,27.97565593,1
2019-01-06,EL CUCHILLO (DGE),69.48039936,30.56383604,25.56383604,35.56383604,280.3306912,56.09737723,32.09532207,1
2019-01-07,EL CUCHILLO (DGE),35.39716356,30.26264111,25.26264111,35.26264111,278.0573108,36.61276294,20.57165908,1
2019-01-08,EL CUCHILLO (DGE),57.23825877,24.54241961,19.54241961,29.54241961,237.7742442,52.42602813,29.32837326,1
2019-01-09,EL CUCHILLO (DGE),80.86077052,20.32435388,15.32435388,25.32435388,207.329455,63.1582184,28.23371968,1
2019-01-10,EL CUCHILLO (DGE),51.24297263,18.94667335,13.94667335,23.94667335,194.5529433,55.24584683,23.31966652,1
2019-01-11,EL CUCHILLO (DGE),34.03207402,12.05070467,7.050704669,17.05070467,166.3819654,43.22988823,23.12804983,1
2019-01-12,EL CUCHILLO (DGE),0.0,12.93291275,7.932912748,17.93291275,147.2837891,55.48700476,24.58743241,0
2020-01-01,EL CUCHILLO (DGE),0.0,13.40213695,8.402136949,18.40213695,181.7477512,44.56978054,21.5152927,0
2020-01-02,EL CUCHILLO (DGE),0.0,18.68719507,13.68719507,23.68719507,173.4547131,55.50128481,20.99853359,0
2020-01-03,EL CUCHILLO (DGE),0.0,21.92915972,16.92915972,26.92915972,212.0940082,39.76340254,23.57156726,0
2020-01-04,EL CUCHILLO (DGE),34.37995464,23.27664994,18.27664994,28.27664994,270.3846953,47.40278829,25.17685709,1
2020-01-05,EL CUCHILLO (DGE),13.69933783,27.3856644,22.3856644,32.3856644,255.7576254,39.54305029,23.95541021,1
2020-01-06,EL CUCHILLO (DGE),43.89476162,33.70156228,28.70156228,38.70156228,252.5103872,51.02690517,26.23923141,1
2020-01-07,EL CUCHILLO (DGE),48.58620792,30.30185822,25.30185822,35.30185822,257.326365,25.07610348,28.29924806,1
2020-01-08,EL CUCHILLO (DGE),53.24588674,23.90445011,18.90445011,28.90445011,255.3185312,46.52838518,29.58886075,1
2020-01-09,EL CUCHILLO (DGE),82.79350758,20.71014308,15.71014308,25.71014308,231.8989374,42.44539199,36.16557959,1
2020-01-10,EL CUCHILLO (DGE),39.60564493,20.05217488,15.05217488,25.05217488,207.6568504,53.16087822,21.64728419,1
2020-01-11,EL CUCHILLO (DGE),27.72903762,10.76462054,5.764620544,15.76462054,180.0650304,53.49615331,25.6674971,1
2020-01-12,EL CUCHILLO (DGE),0.0,11.46872711,6.46872711,16.46872711,158.7786353,52.91658933,26.44669453,0
2021-01-01,EL CUCHILLO (DGE),0.0,16.34228784,11.34228784,21.34228784,161.3050942,56.10235006,27.37371052,0
2021-01-02,EL CUCHILLO (DGE),0.0,17.63591914,12.63591914,22.63591914,222.4611574,54.93195688,20.15832068,0
2021-01-03,EL CUCHILLO (DGE),0.0,23.50496675,18.50496675,28.50496675,211.178371,60.89272247,26.91016853,0
2021-01-04,EL CUCHILLO (DGE),0.0,26.59934395,21.59934395,31.59934395,238.9095627,55.37179815,29.7210742,0
2021-01-05,EL CUCHILLO (DGE),32.92743071,32.2587077,27.2587077,37.2587077,260.6206669,56.24817823,29.02471287,1
2021-01-06,EL CUCHILLO (DGE),48.53981047,31.55754862,26.55754862,36.55754862,261.0799052,45.77431581,18.43755655,1
2021-01-07,EL CUCHILLO (DGE),68.2621529,29.57870658,24.57870658,34.57870658,280.9902176,57.91140004,23.57602222,1
2021-01-08,EL CUCHILLO (DGE),52.32730469,26.86570081,21.86570081,31.86570081,261.6612976,57.55184974,30.42238762,1
2021-01-09,EL CUCHILLO (DGE),61.46267318,21.06676206,16.06676206,26.06676206,208.9464797,49.44103533,24.60704602,1
2021-01-10,EL CUCHILLO (DGE),53.10016443,17.74140509,12.74140509,22.74140509,192.9955841,42.23305947,29.70809507,1
2021-01-11,EL CUCHILLO (DGE),31.14777093,14.7229089,9.722908901,19.7229089,165.487291,36.6808689,31.53982096,1
2021-01-12,EL CUCHILLO (DGE),18.31958062,10.75216431,5.752164315,15.75216431,181.4471345,59.2248117,25.62188061,1
2011-01-01,GALEANA (DGE),0.860179967,14.30404729,9.304047287,19.30404729,179.7329359,49.82105023,20.11799976,1
2011-01-02,GALEANA (DGE),0.0,15.53379739,10.53379739,20.53379739,215.8645854,36.44029655,24.02107365,0
2011-01-03,GALEANA (DGE),0.0,23.14084235,18.14084235,28.14084235,215.0285294,44.8133328,29.26600773,0
2011-01-04,GALEANA (DGE),10.44145888,27.03328889,22.03328889,32.03328889,230.280111,35.95183056,25.53603981,1
2011-01-05,GALEANA (DGE),25.21730467,30.18107258,25.18107258,35.18107258,262.1026434,52.05075339,16.88308735,1
2011-01-06,GALEANA (DGE),78.32655409,29.67151603,24.67151603,34.67151603,280.4638046,41.6390833,26.54004951,1
2011-01-07,GALEANA (DGE),45.0983447,29.83233891,24.83233891,34.83233891,257.9616589,50.29190504,28.48987015,1
2011-01-08,GALEANA (DGE),51.51189533,24.63101654,19.63101654,29.63101654,251.8598642,70.98221475,24.30958833,1
2011-01-09,GALEANA (DGE),73.50805792,21.78605706,16.78605706,26.78605706,249.1336839,32.52778333,25.47310522,1
2011-01-10,GALEANA (DGE),25.6168395,12.98685686,7.986856859,17.98685686,199.4619308,51.39497796,23.57581531,1
2011-01-11,GALEANA (DGE),28.40708865,21.26839564,16.26839564,26.26839564,172.8261027,55.10124361,21.7531759,1
2011-01-12,GALEANA (DGE),14.42848863,13.52353265,8.52353265,18.52353265,163.8422228,68.18898532,30.88592482,1
2012-01-01,GALEANA (DGE),0.0,10.4633729,5.463372898,15.4633729,171.2835915,77.03027564,23.84669167,0
2012-01-02,GALEANA (DGE),6.548263581,20.8838848,15.8838848,25.8838848,198.2844587,41.58178368,12.82343834,1
2012-01-03,GALEANA (DGE),5.621431978,20.37048799,15.37048799,25.37048799,222.6422568,37.5017966,23.6738123,1
2012-01-04,GALEANA (DGE),10.50578582,26.53718716,21.53718716,31.53718716,228.2776672,61.96910949,22.01552608,1
2012-01-05,GALEANA (DGE),4.882958093,28.71015639,23.71015639,33.71015639,263.8168998,51.60589433,31.81066202,1
2012-01-06,GALEANA (DGE),46.45326745,29.76076075,24.76076075,34.76076075,253.4522343,58.20553503,25.92154532,1
2012-01-07,GALEANA (DGE),58.34060024,25.11885384,20.11885384,30.11885384,284.9674531,37.72320036,22.04360995,1
2012-01-08,GALEANA (DGE),75.37516767,23.60688414,18.60688414,28.60688414,222.5973533,28.76052417,28.60498476,1
2012-01-09,GALEANA (DGE),56.46322248,27.85454018,22.85454018,32.85454018,205.084674,40.78548977,22.17303515,1
2012-01-10,GALEANA (DGE),53.64701983,17.05959332,12.05959332,22.05959332,204.1849832,40.2141161,18.09204141,1
2012-01-11,GALEANA (DGE),3.026778909,10.62464843,5.624648434,15.62464843,168.9276945,46.99019688,21.84281486,1
2012-01-12,GALEANA (DGE),28.65108696,16.45606042,11.45606042,21.45606042,164.9779552,32.06078887,22.16647446,1
2013-01-01,GALEANA (DGE),0.0,13.75752685,8.757526845,18.75752685,166.2329463,43.46537104,23.06729192,0
2013-01-02,GALEANA (DGE),0.0,18.41664502,13.41664502,23.41664502,200.4055307,40.89354913,31.35532663,0
2013-01-03,GALEANA (DGE),0.0,18.76439877,13.76439877,23.76439877,225.7116711,41.82591866,26.60645735,0
2013-01-04,GALEANA (DGE),0.0,28.78491188,23.78491188,33.78491188,255.0844011,34.99523451,17.60611438,0
2013-01-05,GALEANA (DGE),55.08398856,27.45344342,22.45344342,32.45344342,250.7884975,27.33947906,23.24610897,1
2013-01-06,GALEANA (DGE),46.58420578,31.43098619,26.43098619,36.43098619,249.0138236,34.79713208,27.25481317,1
2013-01-07,GALEANA (DGE),79.74196722,25.78589853,20.78589853,30.78589853,279.5239815,50.37541841,30.4590267,1
2013-01-08,GALEANA (DGE),68.94669458,20.95544417,15.95544417,25.95544417,242.7204893,60.60143819,20.5312699,1
2013-01-09,GALEANA (DGE),58.82154162,21.64773299,16.64773299,26.64773299,176.5072918,66.71347575,20.4931216,1
2013-01-10,GALEANA (DGE),57.58603149,17.82659773,12.82659773,22.82659773,213.8642858,54.06056122,23.82537864,1
2013-01-11,GALEANA (DGE),16.59727361,16.66749817,11.66749817,21.66749817,148.5971103,56.4589042,19.50477624,1
2013-01-12,GALEANA (DGE),28.78425493,14.32259909,9.322599085,19.32259909,179.6618565,50.81988814,16.23811452,1
2014-01-01,GALEANA (DGE),0.0,16.41657544,11.41657544,21.41657544,179.1985671,61.80989905,27.01637282,0
2014-01-02,GALEANA (DGE),0.0,16.40787172,11.40787172,21.40787172,196.5437609,26.85955934,33.36720943,0
2014-01-03,GALEANA (DGE),1.985184894,24.45406919,19.45406919,29.45406919,196.2909409,62.4456516,36.15749456,1
2014-01-04,GALEANA (DGE),0.0,27.54280359,22.54280359,32.54280359,245.0166492,34.55566152,27.46441986,0
2014-01-05,GALEANA (DGE),42.50404807,27.72595012,22.72595012,32.72595012,280.790018,33.33236593,17.52621927,1
2014-01-06,GALEANA (DGE),52.04896093,30.05077056,25.05077056,35.05077056,259.2513977,58.09594436,27.65447157,1
2014-01-07,GALEANA (DGE),77.51310222,28.68193036,23.68193036,33.68193036,272.3399742,45.54349697,35.26909345,1
2014-01-08,GALEANA (DGE),57.81181345,30.21059486,25.21059486,35.21059486,245.5233192,36.2448911,31.84039675,1
2014-01-09,GALEANA (DGE),66.52953698,23.7022482,18.7022482,28.7022482,238.3578388,53.37955554,22.03879578,1
2014-01-10,GALEANA (DGE),64.63570067,18.00151101,13.00151101,23.00151101,205.2878673,28.46269426,27.23490859,1
2014-01-11,GALEANA (DGE),20.42121262,18.37841604,13.37841604,23.37841604,186.04504,52.39857746,27.43154997,1
2014-01-12,GALEANA (DGE),0.0,17.24651338,12.24651338,22.24651338,199.8705563,53.92913511,32.95201784,0
2015-01-01,GALEANA (DGE),0.0,13.47756964,8.477569637,18.47756964,177.312601,54.34941038,23.03006659,0
2015-01-02,GALEANA (DGE),0.0,18.61277896,13.61277896,23.61277896,180.0253984,55.18793017,29.31764121,0
2015-01-03,GALEANA (DGE),0.0,24.30529621,19.30529621,29.30529621,201.7389431,54.67950422,19.14859647,0
2015-01-04,GALEANA (DGE),0.0,24.73813833,19.73813833,29.73813833,230.8690972,44.52004181,23.92924845,0
2015-01-05,GALEANA (DGE),42.55731729,28.28588515,23.28588515,33.28588515,239.5168846,61.40067846,20.81454933,1
2015-01-06,GALEANA (DGE),49.11919359,30.89307301,25.89307301,35.89307301,272.9941563,60.94179548,27.39501572,1
